IncidntNum,Category,Descript,Date,X,Y
160915325,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,11/10/2016,-122.415577809808,37.7695914543814
160916420,PROSTITUTION,HUMAN TRAFFICKING,11/10/2016,-122.404195424821,37.7912255174119
160916420,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/10/2016,-122.404195424821,37.7912255174119
160916577,PROSTITUTION,SOLICITS LEWD ACT,11/04/2016,-122.408547479638,37.7930734224606
160916947,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/10/2016,-122.507750131004,37.7714939969416
160917036,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,11/10/2016,-122.461904347086,37.7852790878819
160917064,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/10/2016,-122.459564595337,37.7246926893786
160917064,PROSTITUTION,ENGAGING IN LEWD CONDUCT - PROSTITUTION RELATED,11/10/2016,-122.459564595337,37.7246926893786
160917309,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,11/10/2016,-122.394799124177,37.7805661978095
160917785,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,11/10/2016,-122.415127837608,37.7797870676495
160917951,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/11/2016,-122.500516481928,37.7755671185217
160918028,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/11/2016,-122.391089615241,37.7359045006314
160918426,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,11/11/2016,-122.450788014434,37.7723680142894
160918426,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/11/2016,-122.450788014434,37.7723680142894
160771810,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,09/23/2016,-122.414269361877,37.7842081124308
160918846,DRUG/NARCOTIC,POSSESSION OF HEROIN,11/11/2016,-122.415669661443,37.7821198488931
160918846,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,11/11/2016,-122.415669661443,37.7821198488931
160918909,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,11/11/2016,-122.411979487494,37.7809039696758
160918915,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/11/2016,-122.43201489379,37.7642498917209
160919010,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,11/11/2016,-122.408431240775,37.763757927095
160919010,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/11/2016,-122.408431240775,37.763757927095
160919311,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,11/11/2016,-122.418229899721,37.7784895366813
160919311,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,11/11/2016,-122.418229899721,37.7784895366813
160919311,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,11/11/2016,-122.418229899721,37.7784895366813
160919703,DRUG/NARCOTIC,POSSESSION OF HEROIN,11/11/2016,-122.411874120577,37.7776176281026
160919703,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/11/2016,-122.411874120577,37.7776176281026
160919703,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/11/2016,-122.411874120577,37.7776176281026
160920421,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,11/11/2016,-122.420025955939,37.7830500140737
160774494,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,09/23/2016,-122.41108692372,37.7781634278768
160921952,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,11/12/2016,-122.415669661443,37.7821198488931
160921952,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,11/12/2016,-122.415669661443,37.7821198488931
160922079,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/12/2016,-122.403884595551,37.7940625051112
160922364,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,11/12/2016,-122.408162953857,37.7805345385278
160922364,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,11/12/2016,-122.408162953857,37.7805345385278
160922790,DRUG/NARCOTIC,POSSESSION OF HEROIN,11/12/2016,-122.411935615745,37.7800064420298
160922790,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/12/2016,-122.411935615745,37.7800064420298
160923146,DRUG/NARCOTIC,POSSESSION OF COCAINE,11/12/2016,-122.409696355558,37.7817540588712
160923328,DRUG/NARCOTIC,POSSESSION OF HEROIN,11/12/2016,-122.416773563916,37.7911165972854
160923760,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/13/2016,-122.421972783252,37.7759980806695
160923760,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/13/2016,-122.421972783252,37.7759980806695
160923992,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/13/2016,-122.419208249507,37.7602340753605
160924467,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/13/2016,-122.41799760821,37.7769551138436
160925186,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,11/13/2016,-122.412173946265,37.7629167766586
160925186,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/13/2016,-122.412173946265,37.7629167766586
160926394,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/14/2016,-122.446612978839,37.7822458223917
160926560,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/14/2016,-122.435187699349,37.7626702770872
160207514,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,03/11/2016,-122.440659593804,37.7168235156302
160321465,DRUG/NARCOTIC,POSSESSION OF HEROIN,04/19/2016,-122.414233194926,37.7654346229116
160321631,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,04/19/2016,-122.41029351969,37.7822305870036
160928118,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/14/2016,-122.420094921042,37.7879983893852
160928168,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,11/14/2016,-122.414714295579,37.7762310404758
160928168,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,11/14/2016,-122.414714295579,37.7762310404758
160928271,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,11/14/2016,-122.382475491131,37.7292626391341
160928516,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,11/14/2016,-122.413163134276,37.7749926445385
160928685,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/14/2016,-122.507677597332,37.7537820039116
160928782,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,11/14/2016,-122.41452262258,37.7808752665663
160929003,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/14/2016,-122.41158050778,37.7590834645633
160929229,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/15/2016,-122.419058868103,37.7594227506297
160929229,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,11/15/2016,-122.419058868103,37.7594227506297
160929229,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/15/2016,-122.419058868103,37.7594227506297
160929934,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/15/2016,-122.466204667893,37.7725405391593
160930395,PROSTITUTION,HUMAN TRAFFICKING,11/13/2016,-122.451993022879,37.774088474589
160930420,DRUG/NARCOTIC,FURNISHING MARIJUANA,11/04/2016,-122.443311949602,37.7704697548539
160930511,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,11/15/2016,-122.420556751442,37.7108945814914
160930511,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,11/15/2016,-122.420556751442,37.7108945814914
160930511,DRUG/NARCOTIC,POSSESSION OF METHADONE FOR SALES,11/15/2016,-122.420556751442,37.7108945814914
160930511,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,11/15/2016,-122.420556751442,37.7108945814914
160931111,DRUG/NARCOTIC,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,11/15/2016,-122.453376250788,37.7687142722405
160931274,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,11/15/2016,-122.418229899721,37.7784895366813
160931274,DRUG/NARCOTIC,SALE OF HEROIN,11/15/2016,-122.418229899721,37.7784895366813
160931337,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/15/2016,-122.4453467866,37.7702081959172
160931791,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/15/2016,-122.408162953857,37.7805345385278
160932034,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/15/2016,-122.415564465695,37.773099482048
160932197,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/16/2016,-122.41733258259,37.7635718955893
160932250,DRUG/NARCOTIC,POSSESSION OF AMPHETAMINE,11/16/2016,-122.405718046488,37.7517012269065
160932250,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/16/2016,-122.405718046488,37.7517012269065
160786938,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,09/28/2016,-122.40002612049,37.7705161444903
160933214,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,11/16/2016,-122.414217804322,37.7832593295025
160933214,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,11/16/2016,-122.414217804322,37.7832593295025
160933678,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/16/2016,-122.427682264817,37.7683148008502
160933678,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/16/2016,-122.427682264817,37.7683148008502
160330228,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,04/22/2016,-122.407612885387,37.7884486019705
160934507,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/16/2016,-122.408162953857,37.7805345385278
160934814,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/16/2016,-122.42109970654,37.7632815650321
160935555,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,11/17/2016,-122.402343659494,37.7811666837563
160935715,DRUG/NARCOTIC,SALE OF HEROIN,11/17/2016,-122.415669661443,37.7821198488931
160935771,DRUG/NARCOTIC,SALE OF HEROIN,11/17/2016,-122.41604728066,37.7839824654149
160935771,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,11/17/2016,-122.41604728066,37.7839824654149
160935771,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,11/17/2016,-122.41604728066,37.7839824654149
160936036,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/17/2016,-122.40805253847,37.7815668300024
160936791,DRUG/NARCOTIC,POSSESSION OF HEROIN,11/17/2016,-122.416342977622,37.7824465135592
160937937,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,11/17/2016,-122.420025955939,37.7830500140737
160938957,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/18/2016,-122.410964638346,37.7604284539394
160939024,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,11/18/2016,-122.415694922134,37.7825851968467
160939024,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,11/18/2016,-122.415694922134,37.7825851968467
160939030,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,11/18/2016,-122.415694922134,37.7825851968467
160939030,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,11/18/2016,-122.415694922134,37.7825851968467
160939961,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/18/2016,-122.411276298384,37.7940593110528
160939961,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/18/2016,-122.411276298384,37.7940593110528
160940184,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/18/2016,-122.414317857881,37.7799444052046
160940281,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940281,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940316,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940316,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940388,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940388,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940479,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940479,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940510,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940510,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940689,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940689,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940758,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940758,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940764,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,11/18/2016,-122.390577977348,37.7342439948771
160940770,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940805,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940805,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940877,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940877,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940996,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940996,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160940996,DRUG/NARCOTIC,TRANSPORTATION OF COCAINE,11/18/2016,-122.401817240144,37.788440503956
160941035,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160941035,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160941289,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160941289,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160941433,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160941433,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160941728,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160941728,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,11/18/2016,-122.401817240144,37.788440503956
160942196,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/19/2016,-122.425824515557,37.7913328211772
160942419,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/19/2016,-122.429306728376,37.7307429169559
160942419,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/19/2016,-122.429306728376,37.7307429169559
160942629,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,11/19/2016,-122.415694922134,37.7825851968467
160942629,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,11/19/2016,-122.415694922134,37.7825851968467
160942629,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/19/2016,-122.415694922134,37.7825851968467
160942801,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/19/2016,-122.417885441042,37.7854378471968
160943592,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,11/19/2016,-122.408236208765,37.7953821757057
160943592,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/19/2016,-122.408236208765,37.7953821757057
160943934,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/19/2016,-122.397426194726,37.7684401585615
160943962,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/19/2016,-122.409686191837,37.7862042105295
160945065,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,11/20/2016,-122.415508242782,37.7816542806076
160945065,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,11/20/2016,-122.415508242782,37.7816542806076
160945065,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,11/20/2016,-122.415508242782,37.7816542806076
160945532,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,11/20/2016,-122.418382008607,37.7832583770949
160945532,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,11/20/2016,-122.418382008607,37.7832583770949
160945623,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/20/2016,-122.408162953857,37.7805345385278
160945742,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/20/2016,-122.42547895155,37.7202325556594
160945742,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/20/2016,-122.42547895155,37.7202325556594
160945902,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/20/2016,-122.410365570579,37.7643113176295
160946085,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,11/20/2016,-122.406539115148,37.7564864109309
160946154,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/20/2016,-122.420580440111,37.7649968622937
160946160,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,11/20/2016,-122.414650419926,37.7750196452844
160946289,DRUG/NARCOTIC,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,11/20/2016,-122.395815475491,37.7911527166535
160946433,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/20/2016,-122.418636273971,37.7656850385551
160946483,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,11/20/2016,-122.416349428183,37.7825569563078
160177939,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,02/29/2016,-122.414433155063,37.7846576329256
160346560,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,04/28/2016,-122.435187699349,37.7626702770872
160347091,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,04/28/2016,-122.414714295579,37.7762310404758
160347483,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,04/28/2016,-122.455615084227,37.7651340492249
160803946,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,10/03/2016,-122.411385962592,37.7796475431341
160804364,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,10/03/2016,-122.416818891994,37.7769362014881
160947679,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,11/21/2016,-122.418382008607,37.7832583770949
160947936,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,11/21/2016,-122.385879189053,37.7202869779119
160349514,DRUG/NARCOTIC,POSSESSION OF COCAINE,04/29/2016,-122.405427162783,37.7712969876277
160949396,DRUG/NARCOTIC,POSSESSION OF HEROIN,11/21/2016,-122.411615075408,37.7831614109395
160950058,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,11/21/2016,-122.417504703145,37.7765400380328
160951056,DRUG/NARCOTIC,POSSESSION OF HEROIN,11/22/2016,-122.408812857233,37.7792934035033
160951119,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,11/22/2016,-122.390922553406,37.7198785524783
160951119,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,11/22/2016,-122.390922553406,37.7198785524783
160951391,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,11/22/2016,-122.419671780296,37.7650501214668
160951391,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/22/2016,-122.419671780296,37.7650501214668
160951761,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,11/22/2016,-122.416666396234,37.7877291936428
160951921,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/22/2016,-122.433904330322,37.7609552808387
160952123,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/22/2016,-122.407387172098,37.7810688918781
160952822,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,11/22/2016,-122.418448186101,37.7522391652625
160953416,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,11/22/2016,-122.420818330445,37.7828946450912
160953529,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/23/2016,-122.415605496237,37.7677177520665
160811676,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,10/05/2016,-122.415567221314,37.7740339230512
160954618,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/23/2016,-122.413564091744,37.779514030063
160954618,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/23/2016,-122.413564091744,37.779514030063
160954856,DRUG/NARCOTIC,POSSESSION OF HALLUCINOGENIC FOR SALES,11/23/2016,-122.453512911126,37.7686969786551
160954856,DRUG/NARCOTIC,SALE OF HALLUCINOGENIC,11/23/2016,-122.453512911126,37.7686969786551
160357131,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,05/01/2016,-122.381797413543,37.7377715469783
160357131,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,05/01/2016,-122.381797413543,37.7377715469783
160955042,DRUG/NARCOTIC,POSSESSION OF HEROIN,11/23/2016,-122.408162953857,37.7805345385278
160955042,DRUG/NARCOTIC,POSSESSION OF COCAINE,11/23/2016,-122.408162953857,37.7805345385278
160955042,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,11/23/2016,-122.408162953857,37.7805345385278
160955042,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/23/2016,-122.408162953857,37.7805345385278
160955133,DRUG/NARCOTIC,SALE OF MARIJUANA,11/23/2016,-122.421436032976,37.755267047199
160955133,DRUG/NARCOTIC,TRANSPORTATION OF MARIJUANA,11/23/2016,-122.421436032976,37.755267047199
160955901,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,11/23/2016,-122.41742986085,37.7785349354394
160955901,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/23/2016,-122.41742986085,37.7785349354394
160955945,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,11/23/2016,-122.416342977622,37.7824465135592
160955945,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,11/23/2016,-122.416342977622,37.7824465135592
160956454,PROSTITUTION,HUMAN TRAFFICKING,11/23/2016,-122.412190122464,37.7550119658043
160956658,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,11/24/2016,-122.418382008607,37.7832583770949
160956711,DRUG/NARCOTIC,POSSESSION OF HEROIN,11/24/2016,-122.434227824983,37.7991596610394
160956761,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,11/24/2016,-122.41377030858,37.7745158140477
160359739,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,05/02/2016,-122.415508242782,37.7816542806076
160957004,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/24/2016,-122.407406866036,37.7651269832499
160957220,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/24/2016,-122.444314025188,37.7131083433264
160957571,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,11/24/2016,-122.403404791479,37.775420706711
160957571,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/24/2016,-122.403404791479,37.775420706711
160957593,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/24/2016,-122.414110572621,37.7767078195153
160815894,DRUG/NARCOTIC,"PRESCRIPTION, FORGE OR ALTER (4390 B&P)",10/05/2016,-122.439329634936,37.7819788533568
160815935,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,10/07/2016,-122.402414905864,37.7166774329272
160815935,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,10/07/2016,-122.402414905864,37.7166774329272
160128700,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,02/12/2016,-122.420240257606,37.7622234541197
160362174,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,05/03/2016,-122.417903977564,37.7851670875517
160959163,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,11/25/2016,-122.396829271959,37.7767640297712
160959163,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/25/2016,-122.396829271959,37.7767640297712
160959226,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/25/2016,-122.407244087032,37.7865647607685
160960029,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,11/25/2016,-122.41565370001,37.7787196511256
160960029,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,11/25/2016,-122.41565370001,37.7787196511256
160960029,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,11/25/2016,-122.41565370001,37.7787196511256
160960079,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,11/25/2016,-122.409751999706,37.7682919615632
160960079,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/25/2016,-122.409751999706,37.7682919615632
160960201,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,11/25/2016,-122.393232869341,37.7277351549331
160960201,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,11/25/2016,-122.393232869341,37.7277351549331
160961356,DRUG/NARCOTIC,POSSESSION OF HEROIN,11/26/2016,-122.407387172098,37.7810688918781
160962122,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,11/26/2016,-122.415858343095,37.7830505366842
160962837,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/26/2016,-122.422367409563,37.7698682392455
160962928,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/26/2016,-122.413458611753,37.7764407907013
160962934,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,11/26/2016,-122.413458611753,37.7764407907013
